index,song,artist,views,n_verses,n_rows,lyric,clean_lyric,genre,directory
0, Come To Me 1, Archive,  281, 2,7.0,"['Come to me my baby', 'Come to me my love', 'Come to me my darling tonight', ""Cos I'm here tonight"", 'On my own all night', ""Cos I'm here tonight"", 'Gonna love you so right', '\n', ""You're the best thing in my life"", ""You're the best thing in my life"", '\n']",come to me my baby come to me my love come to me my darling tonight cos im here tonight on my own all night cos im here tonight gonna love you so right  youre the best thing in my life youre the best thing in my life ],alternativo,E:/coding/github/webscraping_letras/data/raw/lyrics\alternativo___archive____archive_361847_.txt
0, Come To Me 2, Archive,  506, 14,49.0,"['Come to me my baby', 'Come to me my love', 'Come to me my darling tonight', ""Cos we're here tonight"", 'On our own all night', ""Yes we're here tonight"", 'Gonna make it so right', '\n', ""You're the best thing in my life"", ""You're the best thing in my life"", '\n', 'Hold on my baby', 'Hold on my love', 'Hold on my darling tonight', ""Cos I'm here tonight"", 'On my own all night', ""Yes I'm here tonight"", 'Gonna make it so right', '\n', ""You're the best thing in my life"", ""You're the best thing in my life"", ""You're the best thing in my life"", '\n', 'In my life', 'In my life', '\n', 'In my life', '\n', ""'Love Song '"", ""All this time I'm distracted from the world"", 'The world outside of your arms', 'All I need is here', '\n', 'Try and find, a way to say the things', 'The things I feel when you smile', 'They take away my words', '\n', 'You know, that people come and go', ""It's here for me"", 'When things in life run me down', 'All I need is you', '\n', 'You wanted a love song', 'You asked for a love song', 'You wanted a love song from me', 'You asked for a love song from me', ""Now there's a love song for you"", '\n', ""Yeah, I know, I don't hear you, I don't see you, I can't feel you"", ""You know, it's always my fault, communication is such a let down"", ""I ain't proud of my behaviour"", ""I thank the lord, you're still here (Repeat x 6)"", '\n', 'Yeah I know that I push you', 'Yeah I know that I push you', 'Yeah I know, yeah I know, yeah I know that I push you', '\n', 'I know that I push you (Repeat x 7)', '\n', 'Try and find, a way to say the things', 'The things I feel when you smile', 'They take away my words', 'You know, that people come and go', 'You wanted a love song from me', 'You asked for a love song from me', ""Now there's a love song for you"", '\n']",come to me my baby come to me my love come to me my darling tonight cos were here tonight on our own all night yes were here tonight gonna make it so right  youre the best thing in my life youre the best thing in my life  hold on my baby hold on my love hold on my darling tonight cos im here tonight on my own all night yes im here tonight gonna make it so right  youre the best thing in my life youre the best thing in my life youre the best thing in my life  in my life in my life  in my life  love song  all this time im distracted from the world the world outside of your arms all i need is here  try and find a way to say the things the things i feel when you smile they take away my words  you know that people come and go its here for me when things in life run me down all i need is you  you wanted a love song you asked for a love song you wanted a love song from me you asked for a love song from me now theres a love song for you  yeah i know i dont hear you i dont see you i cant feel you you know its always my fault communication is such a let down i aint proud of my behaviour i thank the lord youre still here (repeat x 6)  yeah i know that i push you yeah i know that i push you yeah i know yeah i know yeah i know that i push you  i know that i push you (repeat x 7)  try and find a way to say the things the things i feel when you smile they take away my words you know that people come and go you wanted a love song from me you asked for a love song from me now theres a love song for you ],alternativo,E:/coding/github/webscraping_letras/data/raw/lyrics\alternativo___archive____archive_361848_.txt
0, Helicoptere, Archive,  189, 2,6.0,"['Sometimes I feel', 'A million miles apart', '\n', 'A million miles apart', 'A million miles apart', '\n']",sometimes i feel a million miles apart  a million miles apart a million miles apart ],alternativo,E:/coding/github/webscraping_letras/data/raw/lyrics\alternativo___archive____archive_361849_.txt
0, Junkie Shuffle, Archive,  223, 26,85.0,"['We teach your', 'Your children', '\n', 'We nurse you', 'Back to health', '\n', 'We act on', 'Your behalf', '\n', ""You'll see us"", 'On TV', '\n', 'We are the law…', '\n', ""We ain't doin' nothing much (repeated)"", '\n', 'The Junkie Shuffle', '\n', 'Junkie Shuffle (Repeat)', '\n', 'Men Like You', '\n', ""It's men like you"", 'That make me sick', 'Start me off', 'So Come on', '\n', ""It's men like you"", ""I'd like to crack"", 'Your head wide open', 'And leave you smokin', 'So come on', '\n', ""It's men like you"", 'Who think you feature', 'A god like creature', 'A world class teacher', 'Spineless Fool', 'Retarded Mule', 'Backward Dog', 'Philistine Hog', 'Backward Dog', 'Philistine Hog', 'So come on', '\n', ""It's men like you"", 'A low life loser', 'Second rate user', 'Your mother tried to lose you', 'On the back of a bus', 'On the back of a bus', 'She tried to save us', '\n', 'So come on', '\n', 'Sham', '\n', 'God dog', 'Sunday no funday', 'Holy joke', 'Go away', 'No fun', 'None whatsoever', 'Ya sister is sinking', '\n', 'Chorus', '\n', 'I know I believe', 'I believe', 'I believe', ""That it's beautiful"", '\n', 'I know I believe', 'Yeah I think I', 'Believe that', ""It's wonderful"", '\n', 'I know if I leave', 'My belief', ""Then I leave what's incredible"", '\n', ""It's gonna take a better man"", 'To get me out of this sham', '\n', 'If it stays like this', ""You're a failure"", 'If you keep it up', ""You're a failure"", '\n', 'Because we want', ""What you're supposed to give us"", ""You're a failure"", '\n', ""We want what we're supposed to have"", ""You're a failure"", '\n', 'No fun whatsoever', 'No fun whatsoever', 'No fun', '\n', 'Repeat Chorus x 2', '\n']",we teach your your children  we nurse you back to health  we act on your behalf  youll see us on tv  we are the law…  we aint doin nothing much (repeated)  the junkie shuffle  junkie shuffle (repeat)  men like you  its men like you that make me sick start me off so come on  its men like you id like to crack your head wide open and leave you smokin so come on  its men like you who think you feature a god like creature a world class teacher spineless fool retarded mule backward dog philistine hog backward dog philistine hog so come on  its men like you a low life loser second rate user your mother tried to lose you on the back of a bus on the back of a bus she tried to save us  so come on  sham  god dog sunday no funday holy joke go away no fun none whatsoever ya sister is sinking  chorus  i know i believe i believe i believe that its beautiful  i know i believe yeah i think i believe that its wonderful  i know if i leave my belief then i leave whats incredible  its gonna take a better man to get me out of this sham  if it stays like this youre a failure if you keep it up youre a failure  because we want what youre supposed to give us youre a failure  we want what were supposed to have youre a failure  no fun whatsoever no fun whatsoever no fun  repeat chorus x 2 ],alternativo,E:/coding/github/webscraping_letras/data/raw/lyrics\alternativo___archive____archive_361850_.txt
0, Leader Theme, Archive,  200, 2,11.0,"['You got me correctly', 'Make no mistake', 'You try and distract me', 'Anticipate', ""She's dangerous"", 'No good for my state of mind', '\n', 'God knows you try hard', 'To please her all the time', ""She's dangerous"", 'No good for my', 'My state of mind', '\n']",you got me correctly make no mistake you try and distract me anticipate shes dangerous no good for my state of mind  god knows you try hard to please her all the time shes dangerous no good for my my state of mind ],alternativo,E:/coding/github/webscraping_letras/data/raw/lyrics\alternativo___archive____archive_361851_.txt
0, Men Like You, Archive,  403, 5,28.0,"[""It's men like you"", 'That make me sick', 'Start me off', 'So Come on', '\n', ""It's men like you"", ""I'd like to crack"", 'Your head wide open', 'And leave you smokin', 'So come on', '\n', ""It's men like you"", 'Who think you feature', 'A god like creature', 'A world class teacher', 'Spineless Fool', 'Retarded Mule', 'Backward Dog', 'Philistine Hog', 'Backward Dog', 'Philistine Hog', 'So come on', '\n', ""It's men like you"", 'A low life loser', 'Second rate user', 'Your mother tried to lose you', 'On the back of a bus', 'On the back of a bus', 'She tried to save us', '\n', 'So come on', '\n']",its men like you that make me sick start me off so come on  its men like you id like to crack your head wide open and leave you smokin so come on  its men like you who think you feature a god like creature a world class teacher spineless fool retarded mule backward dog philistine hog backward dog philistine hog so come on  its men like you a low life loser second rate user your mother tried to lose you on the back of a bus on the back of a bus she tried to save us  so come on ],alternativo,E:/coding/github/webscraping_letras/data/raw/lyrics\alternativo___archive____archive_361852_.txt
0, Night Time, Archive,  267, 2,9.0,"['Waking up to these moments', 'Never quite complete moments', 'Nothing on my mind but silence', 'Taking all my time', 'Being still with you', '\n', 'Never said despite feeling', 'Never said despite feeling', '\n']",waking up to these moments never quite complete moments nothing on my mind but silence taking all my time being still with you  never said despite feeling never said despite feeling ],alternativo,E:/coding/github/webscraping_letras/data/raw/lyrics\alternativo___archive____archive_361853_.txt
0, Nightmare Is Over, Archive,  909, 8,27.0,"['Take the sound from my head', 'Take me down', 'And empty out my heart', 'Cos the nightmare is over', 'Cos the nightmare is over', '\n', 'Shape my face how you want to', 'Drag me down', 'Control my every thought', 'Now my nightmare is over', 'My nightmare is over', '\n', ""Won't matter now"", ""Won't matter now"", ""Won't matter now"", ""Won't matter now"", '\n', 'Make me feel so much hate', 'Turn me grey', 'Fuck my everyday', 'My nightmare is over', 'My nightmare is over', '\n', 'No longer ill at ease with the crazy people', 'No longer afraid of the shit put in my face', 'Now my nightmare is over', 'Now my nightmare is over', '\n', ""It won't matter now"", ""It won't matter now"", '\n', ""It won't matter now"", ""It won't matter now"", '\n', ""It won't matter now"", '\n']",take the sound from my head take me down and empty out my heart cos the nightmare is over cos the nightmare is over  shape my face how you want to drag me down control my every thought now my nightmare is over my nightmare is over  wont matter now wont matter now wont matter now wont matter now  make me feel so much hate turn me grey fuck my everyday my nightmare is over my nightmare is over  no longer ill at ease with the crazy people no longer afraid of the shit put in my face now my nightmare is over now my nightmare is over  it wont matter now it wont matter now  it wont matter now it wont matter now  it wont matter now ],alternativo,E:/coding/github/webscraping_letras/data/raw/lyrics\alternativo___archive____archive_361854_.txt
0, Now And Then, Archive,  569, 1,13.0,"['Every now and then', 'You hold me', 'And now and then', ""You're there"", 'Every now and then', 'You show me', 'That now and then', 'You care', 'Now and then', 'You love me', 'Now and then', 'Means everything', 'To me', '\n']",every now and then you hold me and now and then youre there every now and then you show me that now and then you care now and then you love me now and then means everything to me ],alternativo,E:/coding/github/webscraping_letras/data/raw/lyrics\alternativo___archive____archive_361855_.txt
0, Rest My Head On You, Archive,  620, 3,18.0,"['Was such a lovely day', 'It was so easy', 'And all that I wanted to do', 'Was to rest my head on you', 'On you, on you, on you', 'To rest my head on you', '\n', 'All I wanted to do', 'Was rest my head on you', 'All I want', 'All I want to do', 'Is rest my head on you', '\n', 'All I wanna do', 'All I, all, all I, all, all I, all, all I ...', 'All I wanna do', 'Is rest my head on you', '\n']",was such a lovely day it was so easy and all that i wanted to do was to rest my head on you on you on you on you to rest my head on you  all i wanted to do was rest my head on you all i want all i want to do is rest my head on you  all i wanna do all i all all i all all i all all i  all i wanna do is rest my head on you ],alternativo,E:/coding/github/webscraping_letras/data/raw/lyrics\alternativo___archive____archive_361856_.txt
0, Sham, Archive,  545, 11,35.0,"['God dog', 'Sunday no funday', 'Holy joke', 'Go away', 'No fun', 'None whatsoever', 'Ya sister is sinking', '\n', 'Chorus', '\n', 'I know I believe', 'I believe', 'I believe', ""That it's beautiful"", '\n', 'I know I believe', 'Yeah I think I', 'Believe that', ""It's wonderful"", '\n', 'I know if I leave', 'My belief', ""Then I leave what's incredible"", '\n', ""It's gonna take a better man"", 'To get me out of this sham', '\n', 'If it stays like this', ""You're a failure"", 'If you keep it up', ""You're a failure"", '\n', 'Because we want', ""What you're supposed to give us"", ""You're a failure"", '\n', ""We want what we're supposed to have"", ""You're a failure"", '\n', 'No fun whatsoever', 'No fun whatsoever', 'No fun', '\n', 'Repeat Chorus x 2', '\n']",god dog sunday no funday holy joke go away no fun none whatsoever ya sister is sinking  chorus  i know i believe i believe i believe that its beautiful  i know i believe yeah i think i believe that its wonderful  i know if i leave my belief then i leave whats incredible  its gonna take a better man to get me out of this sham  if it stays like this youre a failure if you keep it up youre a failure  because we want what youre supposed to give us youre a failure  we want what were supposed to have youre a failure  no fun whatsoever no fun whatsoever no fun  repeat chorus x 2 ],alternativo,E:/coding/github/webscraping_letras/data/raw/lyrics\alternativo___archive____archive_361857_.txt
0, So Few Words, Archive,  294, 5,55.0,"['So few words', 'So few words', '\n', ""We are movin'"", 'Round to the hour', 'Force from the power', 'Thunder reigns down in a mass mind shower', 'Levellin vibes', 'Unravellin scribes', 'Take a venomous sting', ""That's unsettlin"", 'But consequence awaits me around the corner', 'Reminiscent of my twistin fate', ""All down to the fact it's a hard life"", 'Travel on with the sense of a telling adventure', 'So as I wait for the opportune time', 'To create soul energy that will then enable me to realise', 'Analyse all aspect', 'Of man-made decision', 'The vision the many ways', 'Wrong turn right, right turn', ""Left, ain't no way back straight ahead along track"", 'Counteract react', 'Higher pace embrace', 'Expression when written on the face', 'Ya babblin on flip automatic overide', 'So when pride gets swallowed', 'Check the events that follow', 'Interconnection bafflin coincidence', 'All going hand in hand', 'They demand supply', 'I deliver my peace', 'In what can be known as my only release', 'In the bellyfull beast', ""Tearin up and it's a cryin' shame"", 'It remains the same', 'Turn the next page over', '\n', 'So few words', 'So few words', '\n', 'Then on straight down through the valley I roam', 'Lay claim my terrain through my artery vein', 'But first intuition', 'State my incondition is the', ""Reason why you'll never get my submission"", ""True as I'm present in time"", ""I'm headin for the future"", ""Movin' with a haste from time to waste"", 'Break loose from a goose chase', 'What I do I take feathers and fly in spiritual sky', 'Return to ground zero zero', 'Now for the intrepid hero', 'Non sense there will be no', ""I overrun 'cause unless I'm in a situation"", 'I can learn a lesson in', 'One specimen away say a line refine', 'Humanity race ever being like one of a kind', 'Now we can never rewind', 'So press forward to the end', 'With the passionate fruit from mother nature', '\n', 'So few words', 'So few words', '\n']",so few words so few words  we are movin round to the hour force from the power thunder reigns down in a mass mind shower levellin vibes unravellin scribes take a venomous sting thats unsettlin but consequence awaits me around the corner reminiscent of my twistin fate all down to the fact its a hard life travel on with the sense of a telling adventure so as i wait for the opportune time to create soul energy that will then enable me to realise analyse all aspect of man-made decision the vision the many ways wrong turn right right turn left aint no way back straight ahead along track counteract react higher pace embrace expression when written on the face ya babblin on flip automatic overide so when pride gets swallowed check the events that follow interconnection bafflin coincidence all going hand in hand they demand supply i deliver my peace in what can be known as my only release in the bellyfull beast tearin up and its a cryin shame it remains the same turn the next page over  so few words so few words  then on straight down through the valley i roam lay claim my terrain through my artery vein but first intuition state my incondition is the reason why youll never get my submission true as im present in time im headin for the future movin with a haste from time to waste break loose from a goose chase what i do i take feathers and fly in spiritual sky return to ground zero zero now for the intrepid hero non sense there will be no i overrun cause unless im in a situation i can learn a lesson in one specimen away say a line refine humanity race ever being like one of a kind now we can never rewind so press forward to the end with the passionate fruit from mother nature  so few words so few words ],alternativo,E:/coding/github/webscraping_letras/data/raw/lyrics\alternativo___archive____archive_361858_.txt
0, Take My Head, Archive,  717, 3,10.0,"['Sit me down X8', 'Fix a drink X8', '\n', 'Make me think ( Take my head ) ...', 'I want my ... Fix a drink ...', '\n', 'Take my hand X8', 'I want my ... Understand ...', 'Take my head ...', '\n']",sit me down x8 fix a drink x8  make me think ( take my head )  i want my  fix a drink   take my hand x8 i want my  understand  take my head  ],alternativo,E:/coding/github/webscraping_letras/data/raw/lyrics\alternativo___archive____archive_361859_.txt
0, The Way You Love Me, Archive,  1.016, 4,7.0,"[""It's not the way you use me"", ""It's not the way you're sad"", ""It's not the way you hold me"", ""It's not because you take"", ""It's not the wrong direction"", ""It's not the same mistake"", '\n', ""It's the way you love me"", ""It's the way you love me"", '\n', ""It's not the way your hands are"", ""There's not a single day"", ""There's not a lot to say about the days you hurt me"", 'The days you make me cry out loud', ""There's not a lot to say about the days you pass me by"", 'Until I say goodbye', '\n', ""It's the way you love me"", ""It's the way you love me"", 'Just the way you love', '\n']",its not the way you use me its not the way youre sad its not the way you hold me its not because you take its not the wrong direction its not the same mistake  its the way you love me its the way you love me  its not the way your hands are theres not a single day theres not a lot to say about the days you hurt me the days you make me cry out loud theres not a lot to say about the days you pass me by until i say goodbye  its the way you love me its the way you love me just the way you love ],alternativo,E:/coding/github/webscraping_letras/data/raw/lyrics\alternativo___archive____archive_361860_.txt
0, Vaillant Acoustic, Archive,  317, 3,10.0,"['All night long', 'You seem to fill the air', '\n', 'Times like these', 'I know I need you here', '\n', 'So try and be quiet', 'Love silent', 'This time was meant for me', '\n']",all night long you seem to fill the air  times like these i know i need you here  so try and be quiet love silent this time was meant for me ],alternativo,E:/coding/github/webscraping_letras/data/raw/lyrics\alternativo___archive____archive_361861_.txt
0, Well Known Sinner, Archive,  198, 5,31.0,"['First you like to talk', 'Then you like to come around', 'Then you like to walk', 'Then you wanna get down', ""There's free as a bird"", ""There's something I heard"", '\n', 'Then you light a cigarette', 'Then you tell me no regrets', 'You never had a better then', 'You really know your work', 'Then you light a cigarette', 'Then you give your work', '\n', 'You forgot', 'I really like to think', 'You forgot', 'I really like to think', 'You forgot', 'I really like to think', 'You forgot', 'I always was invistigate', 'Yeah yeah yeah yeah', ""You're a well known sinner"", 'Yeah yeah yeah yeah', 'I always try appreciate', 'Yeah yeah yeah yeah', 'Before I follow you down', '\n', 'Yeah yeah yeah yeah', 'Yeah yeah yeah yeah ...', '\n', ""You're a well known sinner"", ""You're a well known sinner"", 'Well known sinner', '\n']",first you like to talk then you like to come around then you like to walk then you wanna get down theres free as a bird theres something i heard  then you light a cigarette then you tell me no regrets you never had a better then you really know your work then you light a cigarette then you give your work  you forgot i really like to think you forgot i really like to think you forgot i really like to think you forgot i always was invistigate yeah yeah yeah yeah youre a well known sinner yeah yeah yeah yeah i always try appreciate yeah yeah yeah yeah before i follow you down  yeah yeah yeah yeah yeah yeah yeah yeah   youre a well known sinner youre a well known sinner well known sinner ],alternativo,E:/coding/github/webscraping_letras/data/raw/lyrics\alternativo___archive____archive_361862_.txt
0, Woman, Archive,  303, 5,28.0,"[""I'm a woman"", ""You're a man"", 'Was I put here for you', '\n', ""I'm much closer"", ""You're much further"", 'Away, away', '\n', 'And i never quite seem to understand', 'Why a woman never needs a man', ""'Cause a man never understand"", 'You never want to tell me why', 'I always have to let it by', 'I always have to take a ride', 'Always have to drive apart', 'So men you try to understand', 'Understand', '\n', ""You're a man"", 'Just a man', ""I'm a woman"", 'Understand', 'God only knows', ""God don't assure"", 'What became', 'You knows the men', '\n', 'And i never quiet seen and understand', 'Why a woman never needs a man', ""'Cause a man never understand"", 'You never want to tell me why', 'I always have to let it by', 'I always have to take a ride', 'Always have to drive apart', 'So men you try to understand', 'Understand', '\n']",im a woman youre a man was i put here for you  im much closer youre much further away away  and i never quite seem to understand why a woman never needs a man cause a man never understand you never want to tell me why i always have to let it by i always have to take a ride always have to drive apart so men you try to understand understand  youre a man just a man im a woman understand god only knows god dont assure what became you knows the men  and i never quiet seen and understand why a woman never needs a man cause a man never understand you never want to tell me why i always have to let it by i always have to take a ride always have to drive apart so men you try to understand understand ],alternativo,E:/coding/github/webscraping_letras/data/raw/lyrics\alternativo___archive____archive_361863_.txt
0, You Make Me Feel, Archive,  7.726, 4,16.0,"['Your love is like no other', ""I want when we're together"", ""I'll love to be forever"", '\n', 'You make me feel ( you make me feel )', 'You make me feel ( you make me feel )', 'You make me feel ( you make me feel )', 'You make me feel stronger', '\n', 'Your love is like no other', 'I want no other lover', 'Our love will be forever', '\n', 'You make me feel ( you make me feel )', 'You make me feel ( you make me feel )', 'You make me feel ( you make me feel )', 'You make me feel stronger', '\n']",your love is like no other i want when were together ill love to be forever  you make me feel ( you make me feel ) you make me feel ( you make me feel ) you make me feel ( you make me feel ) you make me feel stronger  your love is like no other i want no other lover our love will be forever  you make me feel ( you make me feel ) you make me feel ( you make me feel ) you make me feel ( you make me feel ) you make me feel stronger ],alternativo,E:/coding/github/webscraping_letras/data/raw/lyrics\alternativo___archive____archive_361864_.txt
0, Nothing, Archive,  214, 6,27.0,"['Always vague', 'Talk about nothing', 'Always made to mean nothing', 'Always vague', 'Talk about nothing', 'Always made to mean nothing', '\n', 'Always made to mean nothing', 'Always made to mean nothing', '\n', 'Nothing', 'Nothing', '\n', 'Come on talk to me about your new', 'Come on talk to me about your new nothing', '\n', 'Nothing', 'Nothing', 'Nothing', 'Nothing', '\n', 'Nothing', 'Nothing', 'Nothing', 'Nothing', 'Nothing', '\n']",always vague talk about nothing always made to mean nothing always vague talk about nothing always made to mean nothing  always made to mean nothing always made to mean nothing  nothing nothing  come on talk to me about your new come on talk to me about your new nothing  nothing nothing nothing nothing  nothing nothing nothing nothing nothing ],alternativo,E:/coding/github/webscraping_letras/data/raw/lyrics\alternativo___archive____archive_377795_.txt
0, Lights, Archive,  1.893, 5,27.0,"['It hurts to feel', 'It hurts to hear', 'It hurts to face it', 'It hurts to hide', 'It hurts to touch', 'It hurts to wake up', 'It hurts to remember', 'It hurts to hold on', '\n', 'Turn my head', '\n', ""The hurt's relentless"", 'The hurt of emptiness', 'The hurt of wanting', 'The hurt of going on', 'The hurt of missing', 'The hurt is killing me', '\n', 'Turn my head', 'Off', 'Forever', 'Turn it off', 'Forever', 'Off forever', 'Turn it off forever', '\n', 'Ever blind', '\n']",it hurts to feel it hurts to hear it hurts to face it it hurts to hide it hurts to touch it hurts to wake up it hurts to remember it hurts to hold on  turn my head  the hurts relentless the hurt of emptiness the hurt of wanting the hurt of going on the hurt of missing the hurt is killing me  turn my head off forever turn it off forever off forever turn it off forever  ever blind ],alternativo,E:/coding/github/webscraping_letras/data/raw/lyrics\alternativo___archive____archive_794439_.txt
0, Baptism, Archive,  45, 3,28.0,"['Here we go, turn it up', 'Come in the water', 'Send me under', 'Send me under', 'Send me under', 'Send me under', '\n', 'I put the rapture', 'Sing together', 'Send me under', 'Send me under', 'Send me under', 'Send me under', '\n', 'Leave together', 'Faith, the rebel', 'Send me under', 'Send me under', 'Send me under', 'Send me under', 'Send me under', 'Send me under', 'Send me under', 'Send me under', 'HA', 'Leave the water', 'Leave the water', '\n']",here we go turn it up come in the water send me under send me under send me under send me under  i put the rapture sing together send me under send me under send me under send me under  leave together faith the rebel send me under send me under send me under send me under send me under send me under send me under send me under ha leave the water leave the water ],alternativo,E:/coding/github/webscraping_letras/data/raw/lyrics\alternativo___archive____archive_baptism_.txt
0, Conflict, Archive,  106, 3,12.0,"['Coflict is inevitable like control and fear', 'Conflict is integral say goodbye my dear', 'Coflict is inevitable like control and death', 'Conflict is integral this is the end I said', '\n', 'Coflict is inevitable see it in your mind', ""Conflict is what makes us here it's so easy to find"", 'Coflict is inevitable attack inside your head', ""Conflict is a part of us with us until we're dead"", '\n', 'Coflict is inevitable the crash and it all comes down', 'Conflict is in everything in us and all around', 'Coflict is inevitable a force inside your heart', ""Conflict is integral let's prepare to part."", '\n']",coflict is inevitable like control and fear conflict is integral say goodbye my dear coflict is inevitable like control and death conflict is integral this is the end i said  coflict is inevitable see it in your mind conflict is what makes us here its so easy to find coflict is inevitable attack inside your head conflict is a part of us with us until were dead  coflict is inevitable the crash and it all comes down conflict is in everything in us and all around coflict is inevitable a force inside your heart conflict is integral lets prepare to part ],alternativo,E:/coding/github/webscraping_letras/data/raw/lyrics\alternativo___archive____archive_conflict_.txt
0, Distorted Angel, Archive,  730, 9,56.0,"['Winter is waking', 'Calling on motion', 'Fueling descending', 'Falling unending', 'Caught up in circles', 'Distorted angels', '\n', 'This place is crazy', 'God it’s so cold', 'I can see in your eyes', 'A stone up in your hair', 'You say when you’re mine', '\n', 'Praying praying for', 'With the sting', 'Of your tears', 'Burning through the ground', 'There’s a fear in your eyes', 'Ouh ouh ouh ouh ouhouhouh', '\n', 'Enclose surrender', 'Breaking is tender', 'Sliding disfigured', 'Driving that death drum into your heart', 'Caught up in static dreams', 'Distorted angels sing', '\n', 'Why are you driving it into your heart?', 'Cause you move through this world', 'As a stone up in your hair', 'And you hold in your hands', '\n', 'Dying dying for', 'A release from the tears', 'That holds you to the ground', 'Close the fear in your eyes', 'wouh ouh ouh ouh ouh ouh', '\n', 'Violence is crushing', 'Rushing and played by', 'A brutal obsession', 'To shatter the buildings and throw out the line', 'Caught up with angels', 'Distorted angels', '\n', 'This dream is fading now it is gone', 'Cause you move from this world', 'With a stone left in your hand', 'You have in your eyes', '\n', 'Searching searching for', 'A feeling of the tears', 'That burnt you to the ground', 'There’s a fear', 'There’s a fear', '\n']",winter is waking calling on motion fueling descending falling unending caught up in circles distorted angels  this place is crazy god it’s so cold i can see in your eyes a stone up in your hair you say when you’re mine  praying praying for with the sting of your tears burning through the ground there’s a fear in your eyes ouh ouh ouh ouh ouhouhouh  enclose surrender breaking is tender sliding disfigured driving that death drum into your heart caught up in static dreams distorted angels sing  why are you driving it into your heart cause you move through this world as a stone up in your hair and you hold in your hands  dying dying for a release from the tears that holds you to the ground close the fear in your eyes wouh ouh ouh ouh ouh ouh  violence is crushing rushing and played by a brutal obsession to shatter the buildings and throw out the line caught up with angels distorted angels  this dream is fading now it is gone cause you move from this world with a stone left in your hand you have in your eyes  searching searching for a feeling of the tears that burnt you to the ground there’s a fear there’s a fear ],alternativo,E:/coding/github/webscraping_letras/data/raw/lyrics\alternativo___archive____archive_distorted-angel_.txt
0, End Of Our Days, Archive,  934, 9,45.0,"['Holding me down', ""I can't believe I am drowning somehow"", 'Fall to my knees', 'I need peace from the sound', 'Sounds are deceiving', 'My love of your pain', '\n', 'Look to the crowd', 'Searching for something to turn us around', 'Love never hides when it wants to be found', 'All we can know this has to be now', '\n', 'Say you would never sing', 'Something so beautiful I am your dream', ""Tell me I am everything you'll ever need"", 'I am for you', '\n', 'Time is the key', 'Give me your heart', 'And you will see what I see', 'Turning in circles to find what you seek', 'This is the feeling I want to release', '\n', 'Take all my pain', 'I am just a soul to be lost in your hate', 'Take me wherever your spirit will fade', 'I will be with you till the end of our days', '\n', 'Holding me down', ""I can't believe I am drowning somehow"", 'Fall to my knees', 'I need peace from the sound', 'Sounds are deceiving', 'My love of your pain', '\n', 'Look to the crowd', 'Searching for something to turn us around', 'Love never hides when it wants to be found', 'All we can know this has to be now', '\n', 'This is the time to be taking around', 'This is the night I will cause it somehow', 'I am taking the feeling I come from your pain', 'And turning it all into something to gain', ""Hurt doesn't show when it's trying to rain"", 'Feelings are all that we have to be sane', '\n', ""Running I'm running the fight to get free"", 'Taking the only thing thats left of me', '\n']",holding me down i cant believe i am drowning somehow fall to my knees i need peace from the sound sounds are deceiving my love of your pain  look to the crowd searching for something to turn us around love never hides when it wants to be found all we can know this has to be now  say you would never sing something so beautiful i am your dream tell me i am everything youll ever need i am for you  time is the key give me your heart and you will see what i see turning in circles to find what you seek this is the feeling i want to release  take all my pain i am just a soul to be lost in your hate take me wherever your spirit will fade i will be with you till the end of our days  holding me down i cant believe i am drowning somehow fall to my knees i need peace from the sound sounds are deceiving my love of your pain  look to the crowd searching for something to turn us around love never hides when it wants to be found all we can know this has to be now  this is the time to be taking around this is the night i will cause it somehow i am taking the feeling i come from your pain and turning it all into something to gain hurt doesnt show when its trying to rain feelings are all that we have to be sane  running im running the fight to get free taking the only thing thats left of me ],alternativo,E:/coding/github/webscraping_letras/data/raw/lyrics\alternativo___archive____archive_end-of-our-days_.txt
